model_id,scenario_id,vintage_id,series_id,concept,unit,frequency,year,value,status,source_file,source_sheet,source_cell,method,data_status,source_value_type,reporting_role,parent_vintage_id,input_vintage_id,fr_ids,fr_id,error,coverage_scope,price_basis,unit_scale_unresolved,source_atom_id,caveat,primary_source_file,primary_source_sheet,primary_source_cell,transformation
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2019,2.5999999999999943,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,J54,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2020,2.759884666911887,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,K54,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2021,6.700000000000003,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,L54,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2022,13.9,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,M54,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2023,8.8,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,N54,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2024,2.2,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,O54,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2025,1.7422720542668912,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,P54,portable_original_workbook_formula;expected,original_formula_expected,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2026,2.717971942270765,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,Q54,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2027,5.065307508536904,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,R54,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2028,6.702094542082264,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,S54,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2029,7.066204461295754,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,T54,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2030,7.203564825665893,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,U54,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_55,Yaşayış minimumu,AZN,annual,2016,148.5,source_input,8 vərəq.xlsx,2.4.1.5.-7.,G55,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_55,Yaşayış minimumu,AZN,annual,2017,163.4,source_input,8 vərəq.xlsx,2.4.1.5.-7.,H55,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_55,Yaşayış minimumu,AZN,annual,2018,175.2,source_input,8 vərəq.xlsx,2.4.1.5.-7.,I55,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_55,Yaşayış minimumu,AZN,annual,2019,185.5,source_input,8 vərəq.xlsx,2.4.1.5.-7.,J55,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_55,Yaşayış minimumu,AZN,annual,2020,195.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,K55,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_55,Yaşayış minimumu,AZN,annual,2021,205.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,L55,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_55,Yaşayış minimumu,AZN,annual,2022,230.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,M55,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_55,Yaşayış minimumu,AZN,annual,2023,246.0,source_input,8 vərəq.xlsx,2.4.1.5.-7.,N55,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
